Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(1600, 32, 450)
Epoch: 0
Loss: 0.63592356
Epoch: 25
Loss: 0.6197349
Epoch: 50
Loss: 0.5791417
Epoch: 75
Loss: 0.43271667
Epoch: 100
Loss: 0.17960145
Epoch: 125
Loss: 0.10027886
Epoch: 150
Loss: 0.069290854
Epoch: 175
Loss: 0.053005397
Epoch: 200
Loss: 0.042276714
Epoch: 225
Loss: 0.035096966
Epoch: 250
Loss: 0.029958263
Epoch: 275
Loss: 0.026042528
Epoch: 300
Loss: 0.023293482
Epoch: 325
Loss: 0.02055338
Epoch: 350
Loss: 0.01853476
Epoch: 375
Loss: 0.01645616
Epoch: 400
Loss: 0.015083789
Epoch: 425
Loss: 0.01398768
Epoch: 450
Loss: 0.012983203
Epoch: 475
Loss: 0.012060025
cosine: 0.8336235070721683
Validation loss: 0.011536329
