Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(1600, 32, 450)
Epoch: 0
Loss: 8.0584925e+16
Epoch: 25
Loss: 83944630000000.0
Epoch: 50
Loss: 44960074000000.0
Epoch: 75
Loss: 37990215000000.0
Epoch: 100
Loss: 34978683000000.0
Epoch: 125
Loss: 30898412000000.0
Epoch: 150
Loss: 30704205000000.0
Epoch: 175
Loss: 28210872000000.0
Epoch: 200
Loss: 25698012000000.0
Epoch: 225
Loss: 22352427000000.0
Epoch: 250
Loss: 21342300000000.0
Epoch: 275
Loss: 19938394000000.0
Epoch: 300
Loss: 18325753000000.0
Epoch: 325
Loss: 16929161000000.0
Epoch: 350
Loss: 16156042000000.0
Epoch: 375
Loss: 14358610000000.0
Epoch: 400
Loss: 13621636000000.0
Epoch: 425
Loss: 13600697000000.0
Epoch: 450
Loss: 12751223000000.0
Epoch: 475
Loss: 11405462000000.0
cosine: -0.05073477549965211
Validation loss: 104969576.0
