Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(400, 32, 450)
Epoch: 0
Loss: 2.1206378e+18
Epoch: 25
Loss: 3026548800000000.0
Epoch: 50
Loss: 1590055500000000.0
Epoch: 75
Loss: 1455603000000000.0
Epoch: 100
Loss: 1394384400000000.0
Epoch: 125
Loss: 1027583600000000.0
Epoch: 150
Loss: 1092950100000000.0
Epoch: 175
Loss: 1061767200000000.0
Epoch: 200
Loss: 775143600000000.0
Epoch: 225
Loss: 874324000000000.0
Epoch: 250
Loss: 751172900000000.0
Epoch: 275
Loss: 645926040000000.0
Epoch: 300
Loss: 598296500000000.0
Epoch: 325
Loss: 567194860000000.0
Epoch: 350
Loss: 496763670000000.0
Epoch: 375
Loss: 517786660000000.0
Epoch: 400
Loss: 460718600000000.0
Epoch: 425
Loss: 419788220000000.0
Epoch: 450
Loss: 349314200000000.0
Epoch: 475
Loss: 390073630000000.0
cosine: -0.040405961874721674
Validation loss: 77366540.0
