Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(1600, 32, 450)
Epoch: 0
Loss: 7.704196e+16
Epoch: 25
Loss: 72732450000000.0
Epoch: 50
Loss: 34810242000000.0
Epoch: 75
Loss: 33475428000000.0
Epoch: 100
Loss: 31180909000000.0
Epoch: 125
Loss: 27559295000000.0
Epoch: 150
Loss: 24424007000000.0
Epoch: 175
Loss: 23246974000000.0
Epoch: 200
Loss: 22703648000000.0
Epoch: 225
Loss: 20115806000000.0
Epoch: 250
Loss: 18308695000000.0
Epoch: 275
Loss: 17697224000000.0
Epoch: 300
Loss: 16443852000000.0
Epoch: 325
Loss: 15075569000000.0
Epoch: 350
Loss: 13357001000000.0
Epoch: 375
Loss: 12766558000000.0
Epoch: 400
Loss: 12277705000000.0
Epoch: 425
Loss: 11661694000000.0
Epoch: 450
Loss: 10108150000000.0
Epoch: 475
Loss: 9632970000000.0
cosine: 0.05347778619902088
Validation loss: 121744650.0
