Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(6400, 32, 450)
Epoch: 0
Loss: 7037127000000000.0
Epoch: 25
Loss: 6146253400000.0
Epoch: 50
Loss: 3209727800000.0
Epoch: 75
Loss: 2718989300000.0
Epoch: 100
Loss: 2528767000000.0
Epoch: 125
Loss: 2290326200000.0
Epoch: 150
Loss: 2160432000000.0
Epoch: 175
Loss: 2008464000000.0
Epoch: 200
Loss: 1842831600000.0
Epoch: 225
Loss: 1714572400000.0
Epoch: 250
Loss: 1605941300000.0
Epoch: 275
Loss: 1494160400000.0
Epoch: 300
Loss: 1398947000000.0
Epoch: 325
Loss: 1305667000000.0
Epoch: 350
Loss: 1213163400000.0
Epoch: 375
Loss: 1115770700000.0
Epoch: 400
Loss: 1053249000000.0
Epoch: 425
Loss: 998456500000.0
Epoch: 450
Loss: 923527940000.0
Epoch: 475
Loss: 889037800000.0
cosine: -0.029240299387591318
Validation loss: 108760250.0
