Learning rate: 0.000100
Shape is: 
Data  (1600, 32, 48)
Epoch: 0
Loss: 0.005309846
Epoch: 25
Loss: 0.0052218856
Epoch: 50
Loss: 0.0050849523
Epoch: 75
Loss: 0.004890837
Epoch: 100
Loss: 0.0046689245
Epoch: 125
Loss: 0.0044687157
Epoch: 150
Loss: 0.0043428596
Epoch: 175
Loss: 0.004270511
Epoch: 200
Loss: 0.004210888
Epoch: 225
Loss: 0.004153385
Epoch: 250
Loss: 0.0040953993
Epoch: 275
Loss: 0.0040349565
Epoch: 300
Loss: 0.003968429
Epoch: 325
Loss: 0.0038901838
Epoch: 350
Loss: 0.0037965246
Epoch: 375
Loss: 0.0036963522
Epoch: 400
Loss: 0.0036075744
Epoch: 425
Loss: 0.0035390398
Epoch: 450
Loss: 0.003487069
Epoch: 475
Loss: 0.0034456246
cosine: 0.9671310136950417
Validation loss: 0.0033715395
