Learning rate: 0.000100
Shape is: 
Data  (800, 32, 48)
Epoch: 0
Loss: 0.0050600213
Epoch: 25
Loss: 0.0049948115
Epoch: 50
Loss: 0.0048933313
Epoch: 75
Loss: 0.004715768
Epoch: 100
Loss: 0.0045032836
Epoch: 125
Loss: 0.004319641
Epoch: 150
Loss: 0.0042006588
Epoch: 175
Loss: 0.004120738
Epoch: 200
Loss: 0.0040558735
Epoch: 225
Loss: 0.0040017087
Epoch: 250
Loss: 0.003953751
Epoch: 275
Loss: 0.0039108004
Epoch: 300
Loss: 0.0038727717
Epoch: 325
Loss: 0.0038389945
Epoch: 350
Loss: 0.0038085838
Epoch: 375
Loss: 0.003781937
Epoch: 400
Loss: 0.003758905
Epoch: 425
Loss: 0.003738255
Epoch: 450
Loss: 0.0037181843
Epoch: 475
Loss: 0.0036968112
cosine: 0.784509381922703
Validation loss: 0.0034260445
