Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(1600, 32, 450)
Epoch: 0
Loss: 0.63621074
Epoch: 25
Loss: 0.6251439
Epoch: 50
Loss: 0.61449087
Epoch: 75
Loss: 0.6037421
Epoch: 100
Loss: 0.59267694
Epoch: 125
Loss: 0.5813894
Epoch: 150
Loss: 0.56948864
Epoch: 175
Loss: 0.5574576
Epoch: 200
Loss: 0.5443954
Epoch: 225
Loss: 0.5306012
Epoch: 250
Loss: 0.5158938
Epoch: 275
Loss: 0.5004214
Epoch: 300
Loss: 0.4839914
Epoch: 325
Loss: 0.46585304
Epoch: 350
Loss: 0.44625494
Epoch: 375
Loss: 0.4212145
Epoch: 400
Loss: 0.34238297
Epoch: 425
Loss: 0.017938266
Epoch: 450
Loss: 0.005445761
Epoch: 475
Loss: 0.0050566
cosine: 0.835280118283467
Validation loss: 0.004059035
