Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(800, 32, 450)
Epoch: 0
Loss: 0.63455796
Epoch: 25
Loss: 0.6261892
Epoch: 50
Loss: 0.6177236
Epoch: 75
Loss: 0.6094969
Epoch: 100
Loss: 0.60071343
Epoch: 125
Loss: 0.5921651
Epoch: 150
Loss: 0.5834704
Epoch: 175
Loss: 0.5743197
Epoch: 200
Loss: 0.5648944
Epoch: 225
Loss: 0.55536073
Epoch: 250
Loss: 0.5449535
Epoch: 275
Loss: 0.5344038
Epoch: 300
Loss: 0.52297676
Epoch: 325
Loss: 0.5107655
Epoch: 350
Loss: 0.49846783
Epoch: 375
Loss: 0.48520717
Epoch: 400
Loss: 0.4700564
Epoch: 425
Loss: 0.45190907
Epoch: 450
Loss: 0.39939836
Epoch: 475
Loss: 0.07650255
cosine: 0.4397088606091123
Validation loss: 0.004052212
