Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(800, 32, 450)
Epoch: 0
Loss: 9.799672e+16
Epoch: 25
Loss: 107637140000000.0
Epoch: 50
Loss: 55033698000000.0
Epoch: 75
Loss: 48055605000000.0
Epoch: 100
Loss: 42516540000000.0
Epoch: 125
Loss: 42271358000000.0
Epoch: 150
Loss: 36956352000000.0
Epoch: 175
Loss: 35866820000000.0
Epoch: 200
Loss: 30945768000000.0
Epoch: 225
Loss: 30199412000000.0
Epoch: 250
Loss: 26033500000000.0
Epoch: 275
Loss: 24046404000000.0
Epoch: 300
Loss: 24234875000000.0
Epoch: 325
Loss: 22643403000000.0
Epoch: 350
Loss: 19393558000000.0
Epoch: 375
Loss: 18308689000000.0
Epoch: 400
Loss: 17711330000000.0
Epoch: 425
Loss: 16793365000000.0
Epoch: 450
Loss: 14930400000000.0
Epoch: 475
Loss: 14223021000000.0
cosine: -0.012529398200194164
Validation loss: 120986710.0
