Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(400, 32, 450)
Epoch: 0
Loss: 2.8313343e+18
Epoch: 25
Loss: 3792358400000000.0
Epoch: 50
Loss: 2048961700000000.0
Epoch: 75
Loss: 1730681800000000.0
Epoch: 100
Loss: 1383906200000000.0
Epoch: 125
Loss: 1284585000000000.0
Epoch: 150
Loss: 1192427700000000.0
Epoch: 175
Loss: 1228450200000000.0
Epoch: 200
Loss: 1185267900000000.0
Epoch: 225
Loss: 958938000000000.0
Epoch: 250
Loss: 850552300000000.0
Epoch: 275
Loss: 744017050000000.0
Epoch: 300
Loss: 757091330000000.0
Epoch: 325
Loss: 777071600000000.0
Epoch: 350
Loss: 596738100000000.0
Epoch: 375
Loss: 591442100000000.0
Epoch: 400
Loss: 559367450000000.0
Epoch: 425
Loss: 562184640000000.0
Epoch: 450
Loss: 490399000000000.0
Epoch: 475
Loss: 496526600000000.0
cosine: 7.995135154148514e-05
Validation loss: 167458850.0
