Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(800, 32, 450)
Epoch: 0
Loss: 4.2841828e+17
Epoch: 25
Loss: 550674700000000.0
Epoch: 50
Loss: 268621720000000.0
Epoch: 75
Loss: 226057970000000.0
Epoch: 100
Loss: 224900510000000.0
Epoch: 125
Loss: 175394330000000.0
Epoch: 150
Loss: 167649230000000.0
Epoch: 175
Loss: 156662520000000.0
Epoch: 200
Loss: 154009760000000.0
Epoch: 225
Loss: 131532990000000.0
Epoch: 250
Loss: 121893850000000.0
Epoch: 275
Loss: 116892270000000.0
Epoch: 300
Loss: 104769595000000.0
Epoch: 325
Loss: 94532510000000.0
Epoch: 350
Loss: 97742300000000.0
Epoch: 375
Loss: 75255540000000.0
Epoch: 400
Loss: 87880880000000.0
Epoch: 425
Loss: 80653770000000.0
Epoch: 450
Loss: 64949720000000.0
Epoch: 475
Loss: 77073690000000.0
cosine: -0.07989826894608898
Validation loss: 21654324.0
