Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(400, 32, 450)
Epoch: 0
Loss: 0.63417083
Epoch: 25
Loss: 0.62418604
Epoch: 50
Loss: 0.60679185
Epoch: 75
Loss: 0.55817616
Epoch: 100
Loss: 0.40733862
Epoch: 125
Loss: 0.1795912
Epoch: 150
Loss: 0.10248038
Epoch: 175
Loss: 0.07462747
Epoch: 200
Loss: 0.059609808
Epoch: 225
Loss: 0.04929711
Epoch: 250
Loss: 0.042407803
Epoch: 275
Loss: 0.036708277
Epoch: 300
Loss: 0.03245361
Epoch: 325
Loss: 0.029199133
Epoch: 350
Loss: 0.026994742
Epoch: 375
Loss: 0.024763554
Epoch: 400
Loss: 0.022640394
Epoch: 425
Loss: 0.020678617
Epoch: 450
Loss: 0.019105187
Epoch: 475
Loss: 0.017735422
cosine: 0.10189142357059144
Validation loss: 0.051326122
