Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(1600, 32, 450)
Epoch: 0
Loss: 1.140847e+17
Epoch: 25
Loss: 121986840000000.0
Epoch: 50
Loss: 61527755000000.0
Epoch: 75
Loss: 55800080000000.0
Epoch: 100
Loss: 47003325000000.0
Epoch: 125
Loss: 46212124000000.0
Epoch: 150
Loss: 42592250000000.0
Epoch: 175
Loss: 38235414000000.0
Epoch: 200
Loss: 34766603000000.0
Epoch: 225
Loss: 32789208000000.0
Epoch: 250
Loss: 30641565000000.0
Epoch: 275
Loss: 28603532000000.0
Epoch: 300
Loss: 25988189000000.0
Epoch: 325
Loss: 23961042000000.0
Epoch: 350
Loss: 22112310000000.0
Epoch: 375
Loss: 20350287000000.0
Epoch: 400
Loss: 19124648000000.0
Epoch: 425
Loss: 18311484000000.0
Epoch: 450
Loss: 16844886000000.0
Epoch: 475
Loss: 15844563000000.0
cosine: 0.03388560674872343
Validation loss: 173888180.0
