Learning rate: 0.000100
Shape is: 
Data  (1600, 32, 48)
Epoch: 0
Loss: 0.005171951
Epoch: 25
Loss: 0.0050878003
Epoch: 50
Loss: 0.0049133403
Epoch: 75
Loss: 0.004705855
Epoch: 100
Loss: 0.0045119296
Epoch: 125
Loss: 0.004368224
Epoch: 150
Loss: 0.0042856457
Epoch: 175
Loss: 0.004234707
Epoch: 200
Loss: 0.0041858796
Epoch: 225
Loss: 0.0041333046
Epoch: 250
Loss: 0.004084048
Epoch: 275
Loss: 0.004040292
Epoch: 300
Loss: 0.004001187
Epoch: 325
Loss: 0.0039662123
Epoch: 350
Loss: 0.003934948
Epoch: 375
Loss: 0.003906606
Epoch: 400
Loss: 0.0038798626
Epoch: 425
Loss: 0.0038520144
Epoch: 450
Loss: 0.003818052
Epoch: 475
Loss: 0.003771584
cosine: 0.8878109445733393
Validation loss: 0.004213833
