Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(800, 32, 450)
Epoch: 0
Loss: 0.6350378
Epoch: 25
Loss: 0.6207129
Epoch: 50
Loss: 0.58776826
Epoch: 75
Loss: 0.47018415
Epoch: 100
Loss: 0.22659293
Epoch: 125
Loss: 0.12573072
Epoch: 150
Loss: 0.09054447
Epoch: 175
Loss: 0.071423374
Epoch: 200
Loss: 0.059613276
Epoch: 225
Loss: 0.05139184
Epoch: 250
Loss: 0.044587668
Epoch: 275
Loss: 0.039189126
Epoch: 300
Loss: 0.034672324
Epoch: 325
Loss: 0.031300463
Epoch: 350
Loss: 0.028780995
Epoch: 375
Loss: 0.026052507
Epoch: 400
Loss: 0.02374088
Epoch: 425
Loss: 0.02207755
Epoch: 450
Loss: 0.020646308
Epoch: 475
Loss: 0.019419415
cosine: 0.42049898506964656
Validation loss: 0.03669731
