Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(400, 32, 450)
Epoch: 0
Loss: 0.63485247
Epoch: 25
Loss: 0.62847024
Epoch: 50
Loss: 0.6223035
Epoch: 75
Loss: 0.61565536
Epoch: 100
Loss: 0.61008173
Epoch: 125
Loss: 0.60388076
Epoch: 150
Loss: 0.59775287
Epoch: 175
Loss: 0.59152687
Epoch: 200
Loss: 0.5847848
Epoch: 225
Loss: 0.5783636
Epoch: 250
Loss: 0.57131994
Epoch: 275
Loss: 0.5641493
Epoch: 300
Loss: 0.5573018
Epoch: 325
Loss: 0.5502867
Epoch: 350
Loss: 0.5423859
Epoch: 375
Loss: 0.53444505
Epoch: 400
Loss: 0.5262662
Epoch: 425
Loss: 0.5179622
Epoch: 450
Loss: 0.50899523
Epoch: 475
Loss: 0.49997362
cosine: 0.021329764695395825
Validation loss: 0.48969048
