Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(400, 32, 450)
Epoch: 0
Loss: 0.63479227
Epoch: 25
Loss: 0.62846416
Epoch: 50
Loss: 0.62200284
Epoch: 75
Loss: 0.615813
Epoch: 100
Loss: 0.6093214
Epoch: 125
Loss: 0.60326165
Epoch: 150
Loss: 0.5966513
Epoch: 175
Loss: 0.58981156
Epoch: 200
Loss: 0.58351696
Epoch: 225
Loss: 0.5767749
Epoch: 250
Loss: 0.56968296
Epoch: 275
Loss: 0.5627947
Epoch: 300
Loss: 0.5552473
Epoch: 325
Loss: 0.5469811
Epoch: 350
Loss: 0.53927195
Epoch: 375
Loss: 0.5312846
Epoch: 400
Loss: 0.5229493
Epoch: 425
Loss: 0.5135968
Epoch: 450
Loss: 0.5048632
Epoch: 475
Loss: 0.49546546
cosine: -0.012577738759057988
Validation loss: 0.4851817
