Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(400, 32, 450)
Epoch: 0
Loss: 0.6344039
Epoch: 25
Loss: 0.62793577
Epoch: 50
Loss: 0.62146705
Epoch: 75
Loss: 0.61525935
Epoch: 100
Loss: 0.60881084
Epoch: 125
Loss: 0.6026769
Epoch: 150
Loss: 0.5964375
Epoch: 175
Loss: 0.58969027
Epoch: 200
Loss: 0.5831
Epoch: 225
Loss: 0.5765609
Epoch: 250
Loss: 0.56938934
Epoch: 275
Loss: 0.5623643
Epoch: 300
Loss: 0.55502963
Epoch: 325
Loss: 0.5470178
Epoch: 350
Loss: 0.5392888
Epoch: 375
Loss: 0.53138465
Epoch: 400
Loss: 0.5224957
Epoch: 425
Loss: 0.5139837
Epoch: 450
Loss: 0.5048813
Epoch: 475
Loss: 0.49581012
cosine: 0.1354943237913021
Validation loss: 0.48534614
