Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(800, 32, 450)
Epoch: 0
Loss: 5778801000000000.0
Epoch: 25
Loss: 6090284000000.0
Epoch: 50
Loss: 3158910200000.0
Epoch: 75
Loss: 2773014500000.0
Epoch: 100
Loss: 2645856400000.0
Epoch: 125
Loss: 2223080000000.0
Epoch: 150
Loss: 2074149300000.0
Epoch: 175
Loss: 1959933600000.0
Epoch: 200
Loss: 1796307800000.0
Epoch: 225
Loss: 1579151800000.0
Epoch: 250
Loss: 1433136700000.0
Epoch: 275
Loss: 1359901900000.0
Epoch: 300
Loss: 1332446500000.0
Epoch: 325
Loss: 1136620300000.0
Epoch: 350
Loss: 1137134500000.0
Epoch: 375
Loss: 993756400000.0
Epoch: 400
Loss: 917091000000.0
Epoch: 425
Loss: 902357000000.0
Epoch: 450
Loss: 864788900000.0
Epoch: 475
Loss: 805123700000.0
cosine: 0.011192712612750677
Validation loss: 96117790.0
