Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(1600, 32, 450)
Epoch: 0
Loss: 8572855000000000.0
Epoch: 25
Loss: 7461163500000.0
Epoch: 50
Loss: 3980436700000.0
Epoch: 75
Loss: 3569579700000.0
Epoch: 100
Loss: 3092580400000.0
Epoch: 125
Loss: 2916819400000.0
Epoch: 150
Loss: 2710883300000.0
Epoch: 175
Loss: 2459708200000.0
Epoch: 200
Loss: 2253923500000.0
Epoch: 225
Loss: 2116592000000.0
Epoch: 250
Loss: 1975887700000.0
Epoch: 275
Loss: 1829330200000.0
Epoch: 300
Loss: 1628279000000.0
Epoch: 325
Loss: 1626423600000.0
Epoch: 350
Loss: 1426702600000.0
Epoch: 375
Loss: 1375716000000.0
Epoch: 400
Loss: 1233246400000.0
Epoch: 425
Loss: 1243629400000.0
Epoch: 450
Loss: 1136852900000.0
Epoch: 475
Loss: 1066270000000.0
cosine: -0.009106515233926693
Validation loss: 193837060.0
