Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(800, 32, 450)
Epoch: 0
Loss: 2.7967027e+18
Epoch: 25
Loss: 3070173400000000.0
Epoch: 50
Loss: 1589346700000000.0
Epoch: 75
Loss: 1542980600000000.0
Epoch: 100
Loss: 1170735900000000.0
Epoch: 125
Loss: 1160617000000000.0
Epoch: 150
Loss: 995432760000000.0
Epoch: 175
Loss: 944143800000000.0
Epoch: 200
Loss: 941369300000000.0
Epoch: 225
Loss: 836524100000000.0
Epoch: 250
Loss: 725710700000000.0
Epoch: 275
Loss: 750595600000000.0
Epoch: 300
Loss: 650841960000000.0
Epoch: 325
Loss: 561548250000000.0
Epoch: 350
Loss: 571071070000000.0
Epoch: 375
Loss: 471029670000000.0
Epoch: 400
Loss: 531815200000000.0
Epoch: 425
Loss: 506307420000000.0
Epoch: 450
Loss: 404201150000000.0
Epoch: 475
Loss: 401993070000000.0
cosine: -0.041340331331347624
Validation loss: 181358190.0
