Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(1600, 32, 450)
Epoch: 0
Loss: 1.5613768e+17
Epoch: 25
Loss: 148052200000000.0
Epoch: 50
Loss: 76558404000000.0
Epoch: 75
Loss: 72025900000000.0
Epoch: 100
Loss: 65408830000000.0
Epoch: 125
Loss: 59957110000000.0
Epoch: 150
Loss: 55753277000000.0
Epoch: 175
Loss: 49951930000000.0
Epoch: 200
Loss: 44793334000000.0
Epoch: 225
Loss: 42792114000000.0
Epoch: 250
Loss: 38395292000000.0
Epoch: 275
Loss: 37615223000000.0
Epoch: 300
Loss: 32920784000000.0
Epoch: 325
Loss: 30837790000000.0
Epoch: 350
Loss: 30746920000000.0
Epoch: 375
Loss: 27765500000000.0
Epoch: 400
Loss: 25191686000000.0
Epoch: 425
Loss: 24481926000000.0
Epoch: 450
Loss: 22006170000000.0
Epoch: 475
Loss: 21302975000000.0
cosine: 0.0012877159783374337
Validation loss: 204787470.0
