Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(1600, 32, 450)
Epoch: 0
Loss: 1.1995527e+17
Epoch: 25
Loss: 123916010000000.0
Epoch: 50
Loss: 65959725000000.0
Epoch: 75
Loss: 57284420000000.0
Epoch: 100
Loss: 52832963000000.0
Epoch: 125
Loss: 48837700000000.0
Epoch: 150
Loss: 43891930000000.0
Epoch: 175
Loss: 40991365000000.0
Epoch: 200
Loss: 37540246000000.0
Epoch: 225
Loss: 34333736000000.0
Epoch: 250
Loss: 31298937000000.0
Epoch: 275
Loss: 29395914000000.0
Epoch: 300
Loss: 29218562000000.0
Epoch: 325
Loss: 27108865000000.0
Epoch: 350
Loss: 24914280000000.0
Epoch: 375
Loss: 22688263000000.0
Epoch: 400
Loss: 20469330000000.0
Epoch: 425
Loss: 20301205000000.0
Epoch: 450
Loss: 18019040000000.0
Epoch: 475
Loss: 16742191000000.0
cosine: 0.007825229845737636
Validation loss: 148655340.0
