Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(800, 32, 450)
Epoch: 0
Loss: 7.585361e+16
Epoch: 25
Loss: 76630035000000.0
Epoch: 50
Loss: 41126850000000.0
Epoch: 75
Loss: 34493918000000.0
Epoch: 100
Loss: 33097337000000.0
Epoch: 125
Loss: 30098938000000.0
Epoch: 150
Loss: 27022005000000.0
Epoch: 175
Loss: 25577344000000.0
Epoch: 200
Loss: 21772016000000.0
Epoch: 225
Loss: 21426317000000.0
Epoch: 250
Loss: 19984386000000.0
Epoch: 275
Loss: 18744143000000.0
Epoch: 300
Loss: 16928254000000.0
Epoch: 325
Loss: 14316268000000.0
Epoch: 350
Loss: 13941846000000.0
Epoch: 375
Loss: 12822587000000.0
Epoch: 400
Loss: 12423403000000.0
Epoch: 425
Loss: 11833645000000.0
Epoch: 450
Loss: 9598195000000.0
Epoch: 475
Loss: 10813870000000.0
cosine: -0.03444648446471543
Validation loss: 118789910.0
