Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(1600, 32, 450)
Epoch: 0
Loss: 3.2141864e+18
Epoch: 25
Loss: 4131604200000000.0
Epoch: 50
Loss: 2169249200000000.0
Epoch: 75
Loss: 1863485400000000.0
Epoch: 100
Loss: 1840623100000000.0
Epoch: 125
Loss: 1438132600000000.0
Epoch: 150
Loss: 1392021400000000.0
Epoch: 175
Loss: 1234118200000000.0
Epoch: 200
Loss: 1177449400000000.0
Epoch: 225
Loss: 1047231300000000.0
Epoch: 250
Loss: 927347660000000.0
Epoch: 275
Loss: 866285840000000.0
Epoch: 300
Loss: 860336640000000.0
Epoch: 325
Loss: 695112940000000.0
Epoch: 350
Loss: 658980050000000.0
Epoch: 375
Loss: 693568160000000.0
Epoch: 400
Loss: 594833840000000.0
Epoch: 425
Loss: 607020550000000.0
Epoch: 450
Loss: 513160550000000.0
Epoch: 475
Loss: 503025500000000.0
cosine: -0.007432294247208926
Validation loss: 228718960.0
