Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(1600, 32, 450)
Epoch: 0
Loss: 1.6720187e+18
Epoch: 25
Loss: 1990181700000000.0
Epoch: 50
Loss: 1087200700000000.0
Epoch: 75
Loss: 962873400000000.0
Epoch: 100
Loss: 852576400000000.0
Epoch: 125
Loss: 756032000000000.0
Epoch: 150
Loss: 691145800000000.0
Epoch: 175
Loss: 602733400000000.0
Epoch: 200
Loss: 600465600000000.0
Epoch: 225
Loss: 546937040000000.0
Epoch: 250
Loss: 509382250000000.0
Epoch: 275
Loss: 488614800000000.0
Epoch: 300
Loss: 424613600000000.0
Epoch: 325
Loss: 379743600000000.0
Epoch: 350
Loss: 354108040000000.0
Epoch: 375
Loss: 343396160000000.0
Epoch: 400
Loss: 312912800000000.0
Epoch: 425
Loss: 299321640000000.0
Epoch: 450
Loss: 282708370000000.0
Epoch: 475
Loss: 260247420000000.0
cosine: 0.002609767782404182
Validation loss: 110027750.0
