Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(800, 32, 450)
Epoch: 0
Loss: 0.634961
Epoch: 25
Loss: 0.6265902
Epoch: 50
Loss: 0.6181381
Epoch: 75
Loss: 0.6097803
Epoch: 100
Loss: 0.60138947
Epoch: 125
Loss: 0.59317917
Epoch: 150
Loss: 0.58456933
Epoch: 175
Loss: 0.5754341
Epoch: 200
Loss: 0.56617707
Epoch: 225
Loss: 0.5567492
Epoch: 250
Loss: 0.54688483
Epoch: 275
Loss: 0.5362964
Epoch: 300
Loss: 0.52510303
Epoch: 325
Loss: 0.5140526
Epoch: 350
Loss: 0.50194025
Epoch: 375
Loss: 0.4895102
Epoch: 400
Loss: 0.476203
Epoch: 425
Loss: 0.46266472
Epoch: 450
Loss: 0.44787666
Epoch: 475
Loss: 0.43298066
cosine: 0.10253064016313607
Validation loss: 0.4157217
