Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(1600, 32, 450)
Epoch: 0
Loss: 1.8928036e+18
Epoch: 25
Loss: 2204732300000000.0
Epoch: 50
Loss: 1110512800000000.0
Epoch: 75
Loss: 937650550000000.0
Epoch: 100
Loss: 806617340000000.0
Epoch: 125
Loss: 829746140000000.0
Epoch: 150
Loss: 757662560000000.0
Epoch: 175
Loss: 676310050000000.0
Epoch: 200
Loss: 625232600000000.0
Epoch: 225
Loss: 552832150000000.0
Epoch: 250
Loss: 532314150000000.0
Epoch: 275
Loss: 494717300000000.0
Epoch: 300
Loss: 492032730000000.0
Epoch: 325
Loss: 425170500000000.0
Epoch: 350
Loss: 373039920000000.0
Epoch: 375
Loss: 378363630000000.0
Epoch: 400
Loss: 344550930000000.0
Epoch: 425
Loss: 312742040000000.0
Epoch: 450
Loss: 305343220000000.0
Epoch: 475
Loss: 273418190000000.0
cosine: -0.0328535786629891
Validation loss: 128309304.0
