Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(400, 32, 450)
Epoch: 0
Loss: 6759683000000000.0
Epoch: 25
Loss: 6848438000000.0
Epoch: 50
Loss: 3590193700000.0
Epoch: 75
Loss: 3096984700000.0
Epoch: 100
Loss: 2792593600000.0
Epoch: 125
Loss: 2407939200000.0
Epoch: 150
Loss: 2342588300000.0
Epoch: 175
Loss: 2211558000000.0
Epoch: 200
Loss: 2130397800000.0
Epoch: 225
Loss: 1790203700000.0
Epoch: 250
Loss: 1753821500000.0
Epoch: 275
Loss: 1578001100000.0
Epoch: 300
Loss: 1550927100000.0
Epoch: 325
Loss: 1245474700000.0
Epoch: 350
Loss: 1237528200000.0
Epoch: 375
Loss: 1193651300000.0
Epoch: 400
Loss: 1186605300000.0
Epoch: 425
Loss: 1052993400000.0
Epoch: 450
Loss: 993251800000.0
Epoch: 475
Loss: 903802000000.0
cosine: -0.05905766602298357
Validation loss: 76964200.0
