Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(400, 32, 450)
Epoch: 0
Loss: 1.5364757e+18
Epoch: 25
Loss: 2267988000000000.0
Epoch: 50
Loss: 1155141300000000.0
Epoch: 75
Loss: 1009950100000000.0
Epoch: 100
Loss: 951717040000000.0
Epoch: 125
Loss: 829255100000000.0
Epoch: 150
Loss: 719182600000000.0
Epoch: 175
Loss: 704866200000000.0
Epoch: 200
Loss: 609485200000000.0
Epoch: 225
Loss: 637695200000000.0
Epoch: 250
Loss: 536771420000000.0
Epoch: 275
Loss: 456645800000000.0
Epoch: 300
Loss: 423944280000000.0
Epoch: 325
Loss: 391500830000000.0
Epoch: 350
Loss: 342635240000000.0
Epoch: 375
Loss: 356039270000000.0
Epoch: 400
Loss: 315122800000000.0
Epoch: 425
Loss: 308677000000000.0
Epoch: 450
Loss: 258806910000000.0
Epoch: 475
Loss: 266164960000000.0
cosine: 0.01666639879764209
Validation loss: 73145780.0
