Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(400, 32, 450)
Epoch: 0
Loss: 1.2367349e+17
Epoch: 25
Loss: 145811600000000.0
Epoch: 50
Loss: 74760264000000.0
Epoch: 75
Loss: 64045490000000.0
Epoch: 100
Loss: 58685057000000.0
Epoch: 125
Loss: 55416980000000.0
Epoch: 150
Loss: 54086657000000.0
Epoch: 175
Loss: 46416643000000.0
Epoch: 200
Loss: 40112360000000.0
Epoch: 225
Loss: 36906480000000.0
Epoch: 250
Loss: 35521550000000.0
Epoch: 275
Loss: 30988386000000.0
Epoch: 300
Loss: 28199145000000.0
Epoch: 325
Loss: 27601156000000.0
Epoch: 350
Loss: 26849302000000.0
Epoch: 375
Loss: 25916378000000.0
Epoch: 400
Loss: 22707050000000.0
Epoch: 425
Loss: 20828872000000.0
Epoch: 450
Loss: 20840320000000.0
Epoch: 475
Loss: 18326180000000.0
cosine: 0.008270780569992642
Validation loss: 158094930.0
