Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(800, 32, 450)
Epoch: 0
Loss: 2.6174476e+18
Epoch: 25
Loss: 3159285000000000.0
Epoch: 50
Loss: 1533702100000000.0
Epoch: 75
Loss: 1388668700000000.0
Epoch: 100
Loss: 1277887800000000.0
Epoch: 125
Loss: 1086765240000000.0
Epoch: 150
Loss: 1088354600000000.0
Epoch: 175
Loss: 1002072900000000.0
Epoch: 200
Loss: 889445000000000.0
Epoch: 225
Loss: 903310100000000.0
Epoch: 250
Loss: 746412430000000.0
Epoch: 275
Loss: 721931600000000.0
Epoch: 300
Loss: 665430760000000.0
Epoch: 325
Loss: 559401700000000.0
Epoch: 350
Loss: 581382300000000.0
Epoch: 375
Loss: 565841740000000.0
Epoch: 400
Loss: 482889050000000.0
Epoch: 425
Loss: 517251070000000.0
Epoch: 450
Loss: 442963000000000.0
Epoch: 475
Loss: 427475180000000.0
cosine: -0.002943758918691586
Validation loss: 140198530.0
