Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(800, 32, 450)
Epoch: 0
Loss: 3.6836625e+16
Epoch: 25
Loss: 39150860000000.0
Epoch: 50
Loss: 20613987000000.0
Epoch: 75
Loss: 16921221000000.0
Epoch: 100
Loss: 15963883000000.0
Epoch: 125
Loss: 15670588000000.0
Epoch: 150
Loss: 12585220000000.0
Epoch: 175
Loss: 12653734000000.0
Epoch: 200
Loss: 11010351000000.0
Epoch: 225
Loss: 10952019000000.0
Epoch: 250
Loss: 9537510000000.0
Epoch: 275
Loss: 8781572000000.0
Epoch: 300
Loss: 8112583000000.0
Epoch: 325
Loss: 8023462400000.0
Epoch: 350
Loss: 6806939600000.0
Epoch: 375
Loss: 6624910500000.0
Epoch: 400
Loss: 6078639000000.0
Epoch: 425
Loss: 5937831600000.0
Epoch: 450
Loss: 5304713500000.0
Epoch: 475
Loss: 4962172500000.0
cosine: -0.05170063784888601
Validation loss: 48731196.0
