Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(1600, 32, 450)
Epoch: 0
Loss: 5.671298e+18
Epoch: 25
Loss: 6812248700000000.0
Epoch: 50
Loss: 3418788000000000.0
Epoch: 75
Loss: 3206267700000000.0
Epoch: 100
Loss: 2769598700000000.0
Epoch: 125
Loss: 2606017300000000.0
Epoch: 150
Loss: 2261845700000000.0
Epoch: 175
Loss: 2159655700000000.0
Epoch: 200
Loss: 1884233700000000.0
Epoch: 225
Loss: 1755200400000000.0
Epoch: 250
Loss: 1585378900000000.0
Epoch: 275
Loss: 1673886300000000.0
Epoch: 300
Loss: 1414668800000000.0
Epoch: 325
Loss: 1317875000000000.0
Epoch: 350
Loss: 1208216700000000.0
Epoch: 375
Loss: 1178889900000000.0
Epoch: 400
Loss: 1066952400000000.0
Epoch: 425
Loss: 980961600000000.0
Epoch: 450
Loss: 930179600000000.0
Epoch: 475
Loss: 845876100000000.0
cosine: -0.04635788270982344
Validation loss: 297365540.0
