Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(400, 32, 450)
Epoch: 0
Loss: 0.63661265
Epoch: 25
Loss: 0.6305653
Epoch: 50
Loss: 0.6242758
Epoch: 75
Loss: 0.61827904
Epoch: 100
Loss: 0.61219287
Epoch: 125
Loss: 0.6062118
Epoch: 150
Loss: 0.60004014
Epoch: 175
Loss: 0.5937804
Epoch: 200
Loss: 0.58720255
Epoch: 225
Loss: 0.58071584
Epoch: 250
Loss: 0.57412475
Epoch: 275
Loss: 0.5674819
Epoch: 300
Loss: 0.56008214
Epoch: 325
Loss: 0.55313253
Epoch: 350
Loss: 0.545328
Epoch: 375
Loss: 0.5379564
Epoch: 400
Loss: 0.52995336
Epoch: 425
Loss: 0.5216424
Epoch: 450
Loss: 0.513116
Epoch: 475
Loss: 0.50445175
cosine: 0.0031670991576534524
Validation loss: 0.49471915
