Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(1600, 32, 450)
Epoch: 0
Loss: 0.635978
Epoch: 25
Loss: 0.62525713
Epoch: 50
Loss: 0.6148467
Epoch: 75
Loss: 0.6043337
Epoch: 100
Loss: 0.5938419
Epoch: 125
Loss: 0.5829051
Epoch: 150
Loss: 0.571299
Epoch: 175
Loss: 0.55933934
Epoch: 200
Loss: 0.5466443
Epoch: 225
Loss: 0.5333764
Epoch: 250
Loss: 0.5190733
Epoch: 275
Loss: 0.5040381
Epoch: 300
Loss: 0.48805568
Epoch: 325
Loss: 0.47124454
Epoch: 350
Loss: 0.45322755
Epoch: 375
Loss: 0.43387195
Epoch: 400
Loss: 0.41361207
Epoch: 425
Loss: 0.39183724
Epoch: 450
Loss: 0.36868984
Epoch: 475
Loss: 0.34378025
cosine: 0.10343750510525429
Validation loss: 0.3155073
