Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(800, 32, 450)
Epoch: 0
Loss: 0.63636404
Epoch: 25
Loss: 0.62836564
Epoch: 50
Loss: 0.62043285
Epoch: 75
Loss: 0.61253697
Epoch: 100
Loss: 0.60466456
Epoch: 125
Loss: 0.59658605
Epoch: 150
Loss: 0.5882678
Epoch: 175
Loss: 0.5799898
Epoch: 200
Loss: 0.5712944
Epoch: 225
Loss: 0.5621353
Epoch: 250
Loss: 0.5526604
Epoch: 275
Loss: 0.5429342
Epoch: 300
Loss: 0.5326394
Epoch: 325
Loss: 0.52170694
Epoch: 350
Loss: 0.51070344
Epoch: 375
Loss: 0.49893302
Epoch: 400
Loss: 0.48688078
Epoch: 425
Loss: 0.47381067
Epoch: 450
Loss: 0.46021205
Epoch: 475
Loss: 0.4462944
cosine: 0.058520532414603865
Validation loss: 0.43096587
