Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(1600, 32, 450)
Epoch: 0
Loss: 0.63477355
Epoch: 25
Loss: 0.6240407
Epoch: 50
Loss: 0.6135744
Epoch: 75
Loss: 0.6028552
Epoch: 100
Loss: 0.5920607
Epoch: 125
Loss: 0.5808165
Epoch: 150
Loss: 0.56932104
Epoch: 175
Loss: 0.55692554
Epoch: 200
Loss: 0.5440358
Epoch: 225
Loss: 0.5303488
Epoch: 250
Loss: 0.51593
Epoch: 275
Loss: 0.50042593
Epoch: 300
Loss: 0.48419556
Epoch: 325
Loss: 0.46644926
Epoch: 350
Loss: 0.44793463
Epoch: 375
Loss: 0.42835522
Epoch: 400
Loss: 0.40709016
Epoch: 425
Loss: 0.38466805
Epoch: 450
Loss: 0.36044553
Epoch: 475
Loss: 0.33437622
cosine: 0.0045941685145834965
Validation loss: 0.30497184
