Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(800, 32, 450)
Epoch: 0
Loss: 4.2996988e+18
Epoch: 25
Loss: 5329369000000000.0
Epoch: 50
Loss: 2680529600000000.0
Epoch: 75
Loss: 2151418200000000.0
Epoch: 100
Loss: 1897650400000000.0
Epoch: 125
Loss: 1667850700000000.0
Epoch: 150
Loss: 1563666300000000.0
Epoch: 175
Loss: 1547753300000000.0
Epoch: 200
Loss: 1461992900000000.0
Epoch: 225
Loss: 1296914400000000.0
Epoch: 250
Loss: 1123584600000000.0
Epoch: 275
Loss: 1095748600000000.0
Epoch: 300
Loss: 999201600000000.0
Epoch: 325
Loss: 926092000000000.0
Epoch: 350
Loss: 891020960000000.0
Epoch: 375
Loss: 832310400000000.0
Epoch: 400
Loss: 881054600000000.0
Epoch: 425
Loss: 727210900000000.0
Epoch: 450
Loss: 658929050000000.0
Epoch: 475
Loss: 637864900000000.0
cosine: -0.02728257908027909
Validation loss: 217172880.0
