Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(1600, 32, 450)
Epoch: 0
Loss: 6.0885813e+16
Epoch: 25
Loss: 61242882000000.0
Epoch: 50
Loss: 30717164000000.0
Epoch: 75
Loss: 27500472000000.0
Epoch: 100
Loss: 24395777000000.0
Epoch: 125
Loss: 23709035000000.0
Epoch: 150
Loss: 23332632000000.0
Epoch: 175
Loss: 19761460000000.0
Epoch: 200
Loss: 18258013000000.0
Epoch: 225
Loss: 17111904000000.0
Epoch: 250
Loss: 15398350000000.0
Epoch: 275
Loss: 14187345000000.0
Epoch: 300
Loss: 12587696000000.0
Epoch: 325
Loss: 12291686000000.0
Epoch: 350
Loss: 12121467000000.0
Epoch: 375
Loss: 10902384000000.0
Epoch: 400
Loss: 10320667000000.0
Epoch: 425
Loss: 9077806000000.0
Epoch: 450
Loss: 8924576000000.0
Epoch: 475
Loss: 8191856300000.0
cosine: -0.06791764123789856
Validation loss: 106734920.0
