Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(400, 32, 450)
Epoch: 0
Loss: 2.5091455e+18
Epoch: 25
Loss: 3544096000000000.0
Epoch: 50
Loss: 1720628700000000.0
Epoch: 75
Loss: 1774236100000000.0
Epoch: 100
Loss: 1402740300000000.0
Epoch: 125
Loss: 1234654300000000.0
Epoch: 150
Loss: 1179242200000000.0
Epoch: 175
Loss: 1251868000000000.0
Epoch: 200
Loss: 978338200000000.0
Epoch: 225
Loss: 937628200000000.0
Epoch: 250
Loss: 812038300000000.0
Epoch: 275
Loss: 676864160000000.0
Epoch: 300
Loss: 711668000000000.0
Epoch: 325
Loss: 644833700000000.0
Epoch: 350
Loss: 628930100000000.0
Epoch: 375
Loss: 513510350000000.0
Epoch: 400
Loss: 496709500000000.0
Epoch: 425
Loss: 486915640000000.0
Epoch: 450
Loss: 472463750000000.0
Epoch: 475
Loss: 459683140000000.0
cosine: -0.01642556802533024
Validation loss: 167349680.0
