Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(400, 32, 450)
Epoch: 0
Loss: 3.4796585e+18
Epoch: 25
Loss: 3839419200000000.0
Epoch: 50
Loss: 1969439400000000.0
Epoch: 75
Loss: 1799798700000000.0
Epoch: 100
Loss: 1763743900000000.0
Epoch: 125
Loss: 1632161500000000.0
Epoch: 150
Loss: 1349263600000000.0
Epoch: 175
Loss: 1191580800000000.0
Epoch: 200
Loss: 1054721900000000.0
Epoch: 225
Loss: 1074907200000000.0
Epoch: 250
Loss: 970371600000000.0
Epoch: 275
Loss: 824054030000000.0
Epoch: 300
Loss: 908906150000000.0
Epoch: 325
Loss: 726663300000000.0
Epoch: 350
Loss: 676655200000000.0
Epoch: 375
Loss: 609062400000000.0
Epoch: 400
Loss: 669852500000000.0
Epoch: 425
Loss: 591375050000000.0
Epoch: 450
Loss: 566543600000000.0
Epoch: 475
Loss: 467318680000000.0
cosine: -0.07605418497465388
Validation loss: 351058180.0
