Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(800, 32, 450)
Epoch: 0
Loss: 5603752300000000.0
Epoch: 25
Loss: 5160852000000.0
Epoch: 50
Loss: 2615757200000.0
Epoch: 75
Loss: 2250605000000.0
Epoch: 100
Loss: 2374441600000.0
Epoch: 125
Loss: 1975660800000.0
Epoch: 150
Loss: 1957280000000.0
Epoch: 175
Loss: 1685297400000.0
Epoch: 200
Loss: 1624149700000.0
Epoch: 225
Loss: 1432126600000.0
Epoch: 250
Loss: 1362503700000.0
Epoch: 275
Loss: 1214106600000.0
Epoch: 300
Loss: 1163165700000.0
Epoch: 325
Loss: 1068731700000.0
Epoch: 350
Loss: 1015874000000.0
Epoch: 375
Loss: 932904760000.0
Epoch: 400
Loss: 930305900000.0
Epoch: 425
Loss: 826991250000.0
Epoch: 450
Loss: 830105600000.0
Epoch: 475
Loss: 697816600000.0
cosine: 0.005964490733069039
Validation loss: 76264280.0
