Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(800, 32, 450)
Epoch: 0
Loss: 0.63611996
Epoch: 25
Loss: 0.6244412
Epoch: 50
Loss: 0.6024435
Epoch: 75
Loss: 0.5347097
Epoch: 100
Loss: 0.33688095
Epoch: 125
Loss: 0.13534841
Epoch: 150
Loss: 0.07689423
Epoch: 175
Loss: 0.051707786
Epoch: 200
Loss: 0.03664148
Epoch: 225
Loss: 0.027309911
Epoch: 250
Loss: 0.021362089
Epoch: 275
Loss: 0.017024118
Epoch: 300
Loss: 0.014127045
Epoch: 325
Loss: 0.012124852
Epoch: 350
Loss: 0.010737778
Epoch: 375
Loss: 0.00954542
Epoch: 400
Loss: 0.008691263
Epoch: 425
Loss: 0.0076778512
Epoch: 450
Loss: 0.007082217
Epoch: 475
Loss: 0.006669904
cosine: 0.5816435187717768
Validation loss: 0.006578663
