Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(1600, 32, 450)
Epoch: 0
Loss: 2.4189047e+18
Epoch: 25
Loss: 2888849200000000.0
Epoch: 50
Loss: 1351977700000000.0
Epoch: 75
Loss: 1213331800000000.0
Epoch: 100
Loss: 1110431850000000.0
Epoch: 125
Loss: 1076516400000000.0
Epoch: 150
Loss: 971476500000000.0
Epoch: 175
Loss: 880470300000000.0
Epoch: 200
Loss: 829381900000000.0
Epoch: 225
Loss: 756597900000000.0
Epoch: 250
Loss: 720936200000000.0
Epoch: 275
Loss: 631141900000000.0
Epoch: 300
Loss: 600205700000000.0
Epoch: 325
Loss: 543364770000000.0
Epoch: 350
Loss: 514253700000000.0
Epoch: 375
Loss: 494570500000000.0
Epoch: 400
Loss: 426627120000000.0
Epoch: 425
Loss: 402683820000000.0
Epoch: 450
Loss: 363389700000000.0
Epoch: 475
Loss: 345104850000000.0
cosine: -0.0026510188270423285
Validation loss: 165439710.0
