Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(1600, 32, 450)
Epoch: 0
Loss: 1.2162069e+16
Epoch: 25
Loss: 10397138000000.0
Epoch: 50
Loss: 5408932000000.0
Epoch: 75
Loss: 4719887500000.0
Epoch: 100
Loss: 4347608700000.0
Epoch: 125
Loss: 4079182200000.0
Epoch: 150
Loss: 3779389800000.0
Epoch: 175
Loss: 3621045000000.0
Epoch: 200
Loss: 3238999400000.0
Epoch: 225
Loss: 3035802000000.0
Epoch: 250
Loss: 2690791000000.0
Epoch: 275
Loss: 2550668700000.0
Epoch: 300
Loss: 2473694300000.0
Epoch: 325
Loss: 2249535800000.0
Epoch: 350
Loss: 2119488500000.0
Epoch: 375
Loss: 1972816800000.0
Epoch: 400
Loss: 1820573300000.0
Epoch: 425
Loss: 1718307300000.0
Epoch: 450
Loss: 1600294400000.0
Epoch: 475
Loss: 1489034000000.0
cosine: -0.024355075690793315
Validation loss: 155353680.0
