Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(400, 32, 450)
Epoch: 0
Loss: 3.4544173e+18
Epoch: 25
Loss: 5011760300000000.0
Epoch: 50
Loss: 2536346000000000.0
Epoch: 75
Loss: 1876899600000000.0
Epoch: 100
Loss: 1823360900000000.0
Epoch: 125
Loss: 1684331400000000.0
Epoch: 150
Loss: 1635724900000000.0
Epoch: 175
Loss: 1523554400000000.0
Epoch: 200
Loss: 1242036000000000.0
Epoch: 225
Loss: 1088396400000000.0
Epoch: 250
Loss: 980822200000000.0
Epoch: 275
Loss: 828387900000000.0
Epoch: 300
Loss: 923031300000000.0
Epoch: 325
Loss: 807043150000000.0
Epoch: 350
Loss: 801571300000000.0
Epoch: 375
Loss: 662043700000000.0
Epoch: 400
Loss: 633189000000000.0
Epoch: 425
Loss: 588896050000000.0
Epoch: 450
Loss: 601366100000000.0
Epoch: 475
Loss: 444570320000000.0
cosine: -0.09916728105957073
Validation loss: 195387070.0
