Vector size: 300, with padding: 150
Learning rate: 0.000100
Shape is: 
(400, 32, 450)
Epoch: 0
Loss: 6.9006015e+16
Epoch: 25
Loss: 79206445000000.0
Epoch: 50
Loss: 44361430000000.0
Epoch: 75
Loss: 37368703000000.0
Epoch: 100
Loss: 32224020000000.0
Epoch: 125
Loss: 28184152000000.0
Epoch: 150
Loss: 27425528000000.0
Epoch: 175
Loss: 26914257000000.0
Epoch: 200
Loss: 22763528000000.0
Epoch: 225
Loss: 21218093000000.0
Epoch: 250
Loss: 19713100000000.0
Epoch: 275
Loss: 18943511000000.0
Epoch: 300
Loss: 15137945000000.0
Epoch: 325
Loss: 14944541000000.0
Epoch: 350
Loss: 15087666000000.0
Epoch: 375
Loss: 13401538000000.0
Epoch: 400
Loss: 12139746000000.0
Epoch: 425
Loss: 12361304000000.0
Epoch: 450
Loss: 11104149000000.0
Epoch: 475
Loss: 9697291000000.0
cosine: -0.01639908233334353
Validation loss: 92403010.0
